"External ID","Бригада","Регион","Начало смены","Расход топлива/Оборудование/Наименование оборудования","Расход топлива/Количество","Расход топлива/Заправка / Расход"
"","","","","Р04 HYUNDAI АН 0303-1","28.16","Расход"
"__export__.roadmark_mrp_shift_work_shift_21570_3345ea20","Р04 Безсилко","Россия","2023-09-07 08:00:00","К02 ГАЗ NEXT АН 7653-1 (новый)","46.5","Расход"
"","","","","К02 ГАЗ NEXT АН 7653-1 (новый)","45.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21641_d1fb6db2","Р11 Островский","Россия","2023-09-07 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21629_164d7bd5","У02 Саржан","Беларусь","2023-09-07 08:00:00","ГАЗел NEXT АР5699-1","31.75","Расход"
"__export__.roadmark_mrp_shift_work_shift_21633_2c5ad1d4","К04 Северенюк","Россия","2023-09-07 08:28:00","П02 Вулкан 5000 (Аренда)","62.0","Расход"
"","","","","Б1.1 МАЗ  АI7476-1","51.65","Расход"
"","","","","ГАЗ NEXT АР 5743-1","13.25","Расход"
"","","","","П02 Контур 700 ТП №112","39.2","Расход"
"","","","","П02 Контур 700 ТП №112","100.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21540_edbafa6a","Р05 Шумик","Беларусь","2023-09-07 09:00:00","Р05 HYUNDAI AI1781-1","65.33","Расход"
"","","","","Р05 HYUNDAI AI1781-1","40.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21698_57c77c85","Р03 Тахасюк","Россия","2023-09-07 09:51:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21562_2e850737","К01 Чурак","Казахстан","2023-09-07 11:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21588_7135bdf1","П08 Латыев","Россия","2023-09-07 19:00:00","П08 Вулкан 5000 №014","84.0","Расход"
"","","","","П08 Контур 700 ТП №96","59.4","Расход"
"","","","","П08 Воздуходувка","0.9","Расход"
"","","","","ГАЗ В721ХС763 (подменный)","10.19","Расход"
"","","","","П08 Камаз А912МА763","13.7","Расход"
"__export__.roadmark_mrp_shift_work_shift_21571_48629918","Р12 Демух","Россия","2023-09-07 19:00:00","П01 Газ АМ 6426-1","19.7","Расход"
"","","","","Воздуходувка GB-26","0.9","Расход"
"","","","","К07 Электростанция","3.75","Расход"
"","","","","П01 Газ АМ 6426-1","70.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21568_6f5e2d4d","Р06 Христик","Россия","2023-09-07 20:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21591_f3a5759a","Р02  Михалойть","Россия","2023-09-07 21:00:00","Р03 ГАЗ NEXT АН 7652-1 (новый)","47.57","Расход"
"","","","","Р03 ГАЗ NEXT АН 7652-1 (новый)","50.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21559_b982de1a","К03 Медведь","Россия","2023-09-08 00:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21594_7c180ade","К05 Наумчик","Россия","2023-09-08 03:30:00","К05 Шмель 11 АН АМ 6527-1","61.39","Расход"
"","","","","Р01 ISUZU  АК 5853-1","43.67","Расход"
"","","","","К05 Шмель 11 АН АМ 6527-1","40.0","Заправка"
"","","","","Р01 ISUZU  АК 5853-1","70.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21574_4675b8f9","Р10 Тямов","Россия","2023-09-08 04:00:00","Газель 330232 Е064ВХ763","46.23","Расход"
"","","","","Бензогенератор Бизон ГБ-2700","8.0","Расход"
"","","","","Бензогенератор Бизон ГБ-2700","20.0","Заправка"
"","","","","Газель 330232 Е064ВХ763","77.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21576_e6da6e54","П09 Мартынюк","Россия","2023-09-08 06:00:00","Вулкан 3000","42.0","Расход"
"","","","","JAC N120 АР 5962-1","15.64","Расход"
"","","","","Газель NEXT 5710 АР-1","33.47","Расход"
"__export__.roadmark_mrp_shift_work_shift_21580_18fe7ed5","П06 Алькин","Россия","2023-09-08 07:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21581_527f16ce","Р08 Алексеев","Россия","2023-09-08 07:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21805_4ee8d061","Т01 Федоров (Тычковочная)","Россия","2023-09-08 07:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21578_b73977ab","П02 Лагодич","Россия","2023-09-08 07:50:00","П02 МАЗ АМ 2272-1","7.0","Расход"
"","","","","Контур 650 ХПЭ №37","8.0","Расход"
"","","","","К04 ГАЗ  AM 6425-1","33.6","Расход"
"","","","","К04 ГАЗ  AM 6425-1","80.0","Заправка"
"","","","","Контур 650 ХПЭ №37","50.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21620_9304a11f","К06 Камалов_","Россия","2023-09-08 07:54:00","К06 HYUNDAI VT (HD78)  В784ХС763","18.63","Расход"
"__export__.roadmark_mrp_shift_work_shift_21664_b4bc9348","Д01 Небеленчук (демаркиратор)","Беларусь","2023-09-08 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21590_73fa9151","К01 Чурак","Казахстан","2023-09-08 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21625_9ae0f0e5","П04 Старикевич","Россия","2023-09-08 08:00:00","Контур 750 №1","83.4","Расход"
"","","","","П04 ГАЗ  АН 0195-1","57.38","Расход"
"","","","","П04 МАЗ АН4994-1","323.4","Расход"
"","","","","П04 Вулкан 5000 №003","37.3","Расход"
"","","","","Контур 750 №1","80.0","Заправка"
"","","","","П04 МАЗ АН4994-1","300.0","Заправка"
"","","","","П04 ГАЗ  АН 0195-1","34.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21654_de265c88","П05 Протасевич","Беларусь","2023-09-08 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21585_c35763a2","Р01 Бочкарёв","Россия","2023-09-08 08:00:00","Р04 HYUNDAI АН 0303-1","19.92","Расход"
"","","","","Р01 Вулкан 2х400","20.1","Расход"
"__export__.roadmark_mrp_shift_work_shift_21572_d5936cc8","Р04 Безсилко","Россия","2023-09-08 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21642_d7a197e3","Р11 Островский","Беларусь","2023-09-08 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21602_d9406854","У01 Богдан","Беларусь","2023-09-08 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21630_aaa054c0","У02 Саржан","Беларусь","2023-09-08 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21699_41df6812","Р03 Тахасюк","Беларусь","2023-09-08 08:52:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21637_8e05355c","Р05 Шумик","Беларусь","2023-09-08 09:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21634_92b91ca8","К04 Северенюк","Россия","2023-09-08 10:36:00","ГАЗ NEXT АР 5743-1","7.0","Расход"
"","","","","П02 Вулкан 5000 (Аренда)","150.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21589_6b7de2b6","П08 Латыев","Россия","2023-09-08 12:00:00","ГАЗ В721ХС763 (подменный)","48.99","Расход"
"","","","","П08 Камаз А912МА763","86.22","Расход"
"__export__.roadmark_mrp_shift_work_shift_21587_62cd620a","Р06 Христик","Россия","2023-09-08 15:50:00","Р02 HYUNDAI АМ6919-1","67.27","Расход"
"","","","","К07 Воздуходувка","0.9","Расход"
"","","","","Р02 HYUNDAI АМ6919-1","60.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21668_b9cbe1f4","Р12 Демух","Россия","2023-09-08 20:00:00","Воздуходувка GB-26","0.9","Расход"
"","","","","П01 Газ АМ 6426-1","13.82","Расход"
"","","","","К07 Электростанция","2.25","Расход"
"__export__.roadmark_mrp_shift_work_shift_21592_11818609","Р02  Михалойть","Россия","2023-09-08 21:00:00","Р03 ГАЗ NEXT АН 7652-1 (новый)","71.01","Расход"
"","","","","Р02 воздуходувка","1.8","Расход"
"","","","","Р03 Бензогенератор","5.5","Расход"
"","","","","Р03 ГАЗ NEXT АН 7652-1 (новый)","60.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21579_c477b173","К03 Медведь","Россия","2023-09-09 00:00:00","К03 ШМЕЛЬ12А  АМ3348-1","39.29","Расход"
"","","","","К03 HYUNDAI  АК 1163-1","33.35","Расход"
"","","","","К03 HYUNDAI  АК 1163-1","50.0","Заправка"
"","","","","К03 ШМЕЛЬ12А  АМ3348-1","80.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21595_a3628ae8","Р10 Тямов","Россия","2023-09-09 04:00:00","Бензогенератор Бизон ГБ-2700","8.0","Расход"
"","","","","Газель 330232 Е064ВХ763","47.64","Расход"
"__export__.roadmark_mrp_shift_work_shift_21593_0a1b8128","П09 Мартынюк","Россия","2023-09-09 05:00:00","JAC N120 АР 5962-1","18.84","Расход"
"","","","","Вулкан 3000","115.9","Расход"
"","","","","Контур 400 №007-3","61.0","Расход"
"","","","","Газель NEXT 5710 АР-1","20.82","Расход"
"","","","","Газель NEXT 5710 АР-1","60.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21606_eaf7f3ac","Р01 Бочкарёв","Россия","2023-09-09 07:00:00","Р01 Вулкан 2х400","28.9","Расход"
"","","","","Р04 HYUNDAI АН 0303-1","29.95","Расход"
"","","","","Р01 Вулкан 2х400","60.0","Заправка"
"","","","","Р04 HYUNDAI АН 0303-1","80.02","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21596_9b9f6364","Р08 Алексеев","Россия","2023-09-09 07:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21806_04b13a60","Т01 Федоров (Тычковочная)","Россия","2023-09-09 07:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21619_94fad590","К06 Камалов_","Россия","2023-09-09 07:48:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21665_42100f02","Д01 Небеленчук (демаркиратор)","Беларусь","2023-09-09 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21607_5b6c0649","К01 Чурак","Казахстан","2023-09-09 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21623_4b325605","К05 Наумчик","Россия","2023-09-09 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21626_a068b9e0","П04 Старикевич","Россия","2023-09-09 08:00:00","П04 МАЗ АН4994-1","185.27","Расход"
"","","","","П04 ГАЗ  АН 0195-1","50.24","Расход"
"","","","","П04 МАЗ АН4994-1","140.0","Заправка"
"","","","","П04 ГАЗ  АН 0195-1","50.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21655_46a7cbec","П05 Протасевич","Беларусь","2023-09-09 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21648_4b3a1a07","П06 Алькин","Россия","2023-09-09 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21728_a7e2e33d","П08 Латыев","Россия","2023-09-09 08:00:00","ГАЗ В721ХС763 (подменный)","30.76","Расход"
"","","","","ГАЗ В721ХС763 (подменный)","60.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21609_3d06a843","Р04 Безсилко","Россия","2023-09-09 08:00:00","К02 ГАЗ NEXT АН 7653-1 (новый)","30.4","Заправка"
"","","","","К02 ГАЗ NEXT АН 7653-1 (новый)","45.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21643_2a17886d","Р11 Островский","Беларусь","2023-09-09 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21603_ad4715d1","У01 Богдан","Беларусь","2023-09-09 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21631_46c34a6c","У02 Саржан","Беларусь","2023-09-09 08:00:00","ГАЗел NEXT АР5699-1","26.13","Расход"
"__export__.roadmark_mrp_shift_work_shift_21597_c187f231","П02 Лагодич","Россия","2023-09-09 08:40:00","К04 ГАЗ  AM 6425-1","16.7","Расход"
"__export__.roadmark_mrp_shift_work_shift_21638_c6b4fb51","Р05 Шумик","Беларусь","2023-09-09 09:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21700_14016755","Р03 Тахасюк","Беларусь","2023-09-09 09:53:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21635_fd2a8e6b","К04 Северенюк","Россия","2023-09-09 10:41:00","ГАЗ NEXT АР 5743-1","4.25","Расход"
"__export__.roadmark_mrp_shift_work_shift_21669_bda5816a","Р12 Демух","Россия","2023-09-09 15:00:00","Воздуходувка GB-26","0.9","Расход"
"","","","","К07 Электростанция","4.5","Расход"
"","","","","П01 Газ АМ 6426-1","42.51","Расход"
"__export__.roadmark_mrp_shift_work_shift_21608_d345294b","Р06 Христик","Россия","2023-09-09 17:20:00","Р02 HYUNDAI АМ6919-1","76.72","Расход"
"","","","","Р02 HYUNDAI АМ6919-1","80.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21611_99980a73","Р02  Михалойть","Россия","2023-09-09 21:00:00","Р02 воздуходувка","1.8","Расход"
"","","","","Р03 Бензогенератор","5.5","Расход"
"","","","","Р03 ГАЗ NEXT АН 7652-1 (новый)","91.58","Расход"
"","","","","Р03 ГАЗ NEXT АН 7652-1 (новый)","120.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21624_06438c6a","К05 Наумчик","Россия","2023-09-10 00:30:00","К05 Шмель 11 АН АМ 6527-1","49.34","Расход"
"","","","","Р01 ISUZU  АК 5853-1","25.28","Расход"
"__export__.roadmark_mrp_shift_work_shift_21604_280f122b","К03 Медведь","Россия","2023-09-10 04:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21610_879ce342","Р10 Тямов","Россия","2023-09-10 04:00:00","Бензогенератор Бизон ГБ-2700","8.0","Расход"
"","","","","Газель 330232 Е064ВХ763","32.75","Расход"
"__export__.roadmark_mrp_shift_work_shift_21613_9adf703c","Коновалюк-Черненко","Россия","2023-09-10 04:11:00","Р07 HIUNDAI HD78 AI 1782-1","30.0","Расход"
"","","","","ISUZU ШМЕЛЬ 15 АН 8758-1","40.0","Расход"
"__export__.roadmark_mrp_shift_work_shift_21615_a3ce5df1","К01 Чурак","Казахстан","2023-09-10 05:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21617_e861a2d4","П09 Мартынюк","Россия","2023-09-10 05:00:00","Вулкан 3000","170.6","Расход"
"","","","","Контур 400 №007-3","70.0","Расход"
"","","","","Вулкан 3000","150.0","Заправка"
"","","","","Контур 400 №007-3","80.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21636_a9eb5b8f","К04 Северенюк","Россия","2023-09-10 06:48:00","Б1.1 МАЗ  АI7476-1","58.75","Расход"
"","","","","П02 Вулкан 5000 (Аренда)","128.0","Расход"
"","","","","П02 Контур 700 ТП №112","81.8","Расход"
"","","","","ГАЗ NEXT АР 5743-1","12.88","Расход"
"","","","","ГАЗ NEXT АР 5743-1","40.0","Заправка"
"","","","","П02 Контур 700 ТП №112","20.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21807_d0d9d597","Т01 Федоров (Тычковочная)","Россия","2023-09-10 07:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21612_cb474f6f","У01 Богдан","Беларусь","2023-09-10 07:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21616_815be3f0","П02 Лагодич","Россия","2023-09-10 07:40:00","Контур 650 ХПЭ №37","56.0","Расход"
"","","","","П02 МАЗ АМ 2272-1","12.21","Расход"
"","","","","К04 ГАЗ  AM 6425-1","18.0","Расход"
"","","","","П05 Бензогенератор","2.2","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21621_02795d6a","К06 Камалов_","Россия","2023-09-10 07:57:00","К04 Двигатель ""Кубота""","36.4","Расход"
"","","","","К06 HYUNDAI VT (HD78)  В784ХС763","29.68","Расход"
"","","","","К06 ШМЕЛЬ 12А В146ВН763","65.75","Расход"
"","","","","К06 воздуходувка","1.8","Расход"
"","","","","К04 Двигатель ""Кубота""","80.0","Заправка"
"","","","","К06 HYUNDAI VT (HD78)  В784ХС763","40.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21666_ac07a543","Д01 Небеленчук (демаркиратор)","Беларусь","2023-09-10 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21768_db88cf19","П04 Старикевич","Россия","2023-09-10 08:00:00","П04 МАЗ АН4994-1","299.36","Расход"
"","","","","П04 ГАЗ  АН 0195-1","43.54","Расход"
"","","","","П04 МАЗ АН4994-1","300.0","Заправка"
"","","","","П04 ГАЗ  АН 0195-1","40.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21656_88868b9a","П05 Протасевич","Беларусь","2023-09-10 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21649_0bc9547e","П06 Алькин","Россия","2023-09-10 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21729_ae0a7a78","П08 Латыев","Россия","2023-09-10 08:00:00","П08 Воздуходувка","0.9","Расход"
"","","","","П08 Камаз А912МА763","80.02","Расход"
"","","","","ГАЗ В721ХС763 (подменный)","46.66","Расход"
"","","","","П08 Вулкан 5000 №014","86.0","Расход"
"","","","","П08 Контур 700 ТП №96","115.0","Расход"
"","","","","ГАЗ В721ХС763 (подменный)","40.0","Заправка"
"","","","","П08 Контур 700 ТП №96","100.0","Заправка"
"","","","","П08 Вулкан 5000 №014","100.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21622_d9e25972","Р01 Бочкарёв","Россия","2023-09-10 08:00:00","Р04 HYUNDAI АН 0303-1","19.39","Расход"
"","","","","Р01 Вулкан 2х400","26.4","Расход"
"__export__.roadmark_mrp_shift_work_shift_21644_eaa44fae","Р11 Островский","Беларусь","2023-09-10 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21632_d04bc56c","У02 Саржан","Беларусь","2023-09-10 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21614_cc7739ba","Р04 Безсилко","Россия","2023-09-10 09:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21639_68152fa0","Р05 Шумик","Беларусь","2023-09-10 09:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21670_8c60f553","Р12 Демух","Россия","2023-09-10 09:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21701_ccbfda37","Р03 Тахасюк","Беларусь","2023-09-10 09:56:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21647_11d9de6e","Р06 Христик","Россия","2023-09-10 17:40:00","Р02 HYUNDAI АМ6919-1","93.96","Расход"
"","","","","Р02 HYUNDAI АМ6919-1","90.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21646_d6f6369b","Р02  Михалойть","Россия","2023-09-10 21:00:00","Р03 ГАЗ NEXT АН 7652-1 (новый)","44.92","Расход"
"","","","","Р02 воздуходувка","1.8","Расход"
"","","","","Р03 Бензогенератор","5.5","Расход"
"","","","","Р03 ГАЗ NEXT АН 7652-1 (новый)","30.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21662_a63efa9b","К05 Наумчик","Россия","2023-09-11 03:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21618_a5c92b45","К03 Медведь","Россия","2023-09-11 04:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21685_da1d816e","Коновалюк-Черненко","Россия","2023-09-11 04:00:00","ISUZU ШМЕЛЬ 15 АН 8758-1","45.0","Расход"
"","","","","Р07 HIUNDAI HD78 AI 1782-1","15.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21694_b17bbbec","Р10 Тямов","Россия","2023-09-11 04:00:00","Бензогенератор Бизон ГБ-2700","2.0","Расход"
"","","","","Газель 330232 Е064ВХ763","43.56","Расход"
"","","","","Газель 330232 Е064ВХ763","50.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21658_eef8e766","К01 Чурак","Казахстан","2023-09-11 04:30:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21657_56b122b7","П05 Протасевич","Беларусь","2023-09-11 05:00:00","П01 Контур 700 ТПК № 73","79.2","Расход"
"","","","","Вулкан 3000","95.2","Расход"
"","","","","П01 Контур 700 ТПК № 73","80.0","Заправка"
"","","","","Вулкан 3000","100.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21808_c4112b2d","Т01 Федоров (Тычковочная)","Россия","2023-09-11 05:00:00","JAC N120 АР 5964-1","33.54","Расход"
"","","","","Вулкан 3000 новый","142.6","Расход"
"","","","","Контур 400 № 009-6","110.0","Расход"
"","","","","Вулкан 3000 новый","120.0","Заправка"
"","","","","Контур 400 № 009-6","140.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21651_e85d747c","К06 Камалов_","Россия","2023-09-11 07:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21674_713dbe09","П09 Мартынюк","Россия","2023-09-11 07:00:00","JAC N120 АР 5962-1","25.24","Расход"
"","","","","Вулкан 3000","86.6","Расход"
"","","","","Газель NEXT 5710 АР-1","42.31","Расход"
"","","","","Контур 400 №007-3","45.0","Расход"
"","","","","JAC N120 АР 5962-1","150.0","Заправка"
"","","","","Вулкан 3000","200.0","Заправка"
"","","","","Газель NEXT 5710 АР-1","45.0","Заправка"
"","","","","Контур 400 №007-3","100.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21686_55c2eef0","К04 Северенюк","Россия","2023-09-11 07:13:00","Б1.1 МАЗ  АI7476-1","19.21","Расход"
"","","","","ГАЗ NEXT АР 5743-1","12.88","Расход"
"","","","","П02 Вулкан 5000 (Аренда)","82.0","Расход"
"","","","","П02 Контур 700 ТП №112","50.6","Расход"
"","","","","П02 Вулкан 5000 (Аренда)","100.0","Заправка"
"","","","","П02 Контур 700 ТП №112","100.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21653_73494695","П02 Лагодич","Россия","2023-09-11 07:40:00","Контур 650 ХПЭ №37","64.0","Расход"
"","","","","П02 МАЗ АМ 2272-1","7.44","Расход"
"","","","","К04 ГАЗ  AM 6425-1","31.8","Расход"
"","","","","П05 Бензогенератор","2.2","Расход"
"","","","","Контур 650 ХПЭ №37","50.0","Заправка"
"","","","","К04 ГАЗ  AM 6425-1","80.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21667_9742214d","Д01 Небеленчук (демаркиратор)","Беларусь","2023-09-11 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21769_390963a9","П04 Старикевич","Беларусь","2023-09-11 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21650_d4c7da61","П06 Алькин","Россия","2023-09-11 08:00:00","П01 Вулкан 5000 №005","45.8","Расход"
"","","","","П06 ГАЗ АН 8428-1","128.95","Расход"
"","","","","П06 Контур 1500 №4","37.54","Расход"
"","","","","П06 ГАЗ АН 8428-1","120.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21730_79b60fb1","П08 Латыев","Россия","2023-09-11 08:00:00","ГАЗ В721ХС763 (подменный)","4.47","Расход"
"__export__.roadmark_mrp_shift_work_shift_21645_7669a5ea","Р11 Островский","Беларусь","2023-09-11 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21652_8e72f6df","У01 Богдан","Беларусь","2023-09-11 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21660_929d6d77","Р01 Бочкарёв","Россия","2023-09-11 09:00:00","Р01 Вулкан 2х400","36.5","Расход"
"","","","","Р04 HYUNDAI АН 0303-1","19.92","Расход"
"","","","","Р01 Вулкан 2х400","60.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21661_5df8426e","Р04 Безсилко","Россия","2023-09-11 09:00:00","К02 ГАЗ NEXT АН 7653-1 (новый)","78.79","Расход"
"","","","","К02 ГАЗ NEXT АН 7653-1 (новый)","70.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21690_5660f901","Р05 Шумик","Беларусь","2023-09-11 09:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21945_c9bc3b0f","У02 Саржан","Беларусь","2023-09-11 09:00:00","ГАЗел NEXT АР5699-1","29.63","Расход"
"__export__.roadmark_mrp_shift_work_shift_21702_51b18202","Р03 Тахасюк","Беларусь","2023-09-11 09:58:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21687_d372e02c","Субподряд (ИП Галстян) Крым","Россия","2023-09-11 13:02:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21672_f5cea86a","Р12 Демух","Россия","2023-09-11 13:03:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21676_91334400","Р06 Христик","Россия","2023-09-11 17:50:00","Р02 HYUNDAI АМ6919-1","62.13","Расход"
"","","","","Р02 HYUNDAI АМ6919-1","80.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21673_b68cf86b","Р02  Михалойть","Россия","2023-09-11 21:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21663_d38cfbec","К05 Наумчик","Россия","2023-09-12 01:00:00","Р01 ISUZU  АК 5853-1","49.61","Расход"
"__export__.roadmark_mrp_shift_work_shift_21659_2ad19435","К03 Медведь","Россия","2023-09-12 04:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21695_75c72b5f","Р10 Тямов","Россия","2023-09-12 04:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21683_fe1785ba","К01 Чурак","Казахстан","2023-09-12 05:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21682_e61de2b3","П05 Протасевич","Беларусь","2023-09-12 05:00:00","Вулкан 3000","128.3","Расход"
"","","","","П01 Контур 700 ТПК № 73","40.0","Расход"
"","","","","Вулкан 3000","150.0","Заправка"
"","","","","П01 Контур 700 ТПК № 73","50.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21677_dfa65910","К06 Камалов_","Россия","2023-09-12 06:06:00","К04 Двигатель ""Кубота""","20.8","Расход"
"","","","","К06 ШМЕЛЬ 12А В146ВН763","73.74","Расход"
"","","","","К06 HYUNDAI VT (HD78)  В784ХС763","78.44","Расход"
"","","","","К06 ШМЕЛЬ 12А В146ВН763","100.0","Заправка"
"","","","","К06 HYUNDAI VT (HD78)  В784ХС763","60.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21679_ac87c7a7","П06 Алькин","Россия","2023-09-12 07:00:00","П01 Вулкан 5000 №005","134.5","Расход"
"","","","","П06 ГАЗ АН 8428-1","63.15","Расход"
"","","","","П06 Камаз В139ВН763","90.48","Расход"
"","","","","П06 Контур 1500 №4","103.08","Расход"
"","","","","П01 Вулкан 5000 №005","250.0","Заправка"
"","","","","П06 ГАЗ АН 8428-1","40.0","Заправка"
"","","","","П06 Контур 1500 №4","250.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21675_3ab43e1e","П09 Мартынюк","Россия","2023-09-12 07:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21684_258bf23b","Р01 Бочкарёв","Россия","2023-09-12 07:30:00","Р04 HYUNDAI АН 0303-1","20.64","Расход"
"","","","","Р01 Вулкан 2х400","42.8","Расход"
"","","","","Р04 HYUNDAI АН 0303-1","60.0","Заправка"
"","","","","Р01 Вулкан 2х400","50.0","Заправка"
"__export__.roadmark_mrp_shift_work_shift_21681_5dc27172","П02 Лагодич","Россия","2023-09-12 07:50:00","П05 Бензогенератор","1.1","Расход"
"","","","","Контур 650 ХПЭ №37","48.0","Расход"
"","","","","К04 ГАЗ  AM 6425-1","17.9","Расход"
"","","","","П02 МАЗ АМ 2272-1","14.4","Расход"
"__export__.roadmark_mrp_shift_work_shift_21763_762ac8d7","Д01 Небеленчук (демаркиратор)","Беларусь","2023-09-12 08:00:00","","",""
"__export__.roadmark_mrp_shift_work_shift_21770_e4ceef12","П04 Старикевич","Беларусь","2023-09-12 08:00:00","","",""
